id,class
61719,Donut
3757,Grouped vertical bar
134699,Horizontal box
18138,Stacked horizontal bar
16767,Stacked vertical bar
38720,Stacked horizontal bar
116021,Scatter
122427,Vertical box
22076,Stacked vertical bar
80979,Scatter
194566,Line
125380,Vertical box
74786,Donut
33628,Stacked horizontal bar
7826,Grouped horizontal bar
67414,Donut
67770,Donut
163278,Line
64949,Donut
149355,Vertical box
89632,Scatter
129037,Horizontal box
158825,Horizontal box
115360,Scatter
38149,Stacked horizontal bar
30094,Stacked vertical bar
10049,Grouped vertical bar
111563,Scatter
78431,Donut
106432,Scatter
144373,Vertical box
104364,Scatter
130886,Horizontal box
109346,Scatter
91206,Scatter
16533,Stacked vertical bar
187956,Line
77758,Donut
144220,Horizontal box
72324,Donut
120353,Horizontal box
195939,Line
77966,Donut
11160,Grouped vertical bar
29571,Stacked horizontal bar
150150,Horizontal box
69981,Donut
59534,Grouped horizontal bar
106879,Scatter
68480,Donut
197804,Line
152254,Vertical box
10050,Grouped horizontal bar
30645,Stacked vertical bar
174961,Line
146486,Horizontal box
46506,Line
129659,Horizontal box
187052,Line
153275,Horizontal box
134339,Horizontal box
11857,Grouped horizontal bar
38974,Stacked vertical bar
182590,Line
54530,Line
33979,Stacked horizontal bar
158420,Vertical box
105651,Scatter
23835,Stacked horizontal bar
83043,Scatter
69870,Donut
62502,Donut
90953,Scatter
152915,Horizontal box
49412,Stacked horizontal bar
78191,Donut
183675,Line
95727,Scatter
70790,Donut
189387,Line
126079,Horizontal box
128870,Vertical box
27170,Stacked horizontal bar
154220,Vertical box
21638,Stacked vertical bar
68440,Donut
113745,Scatter
160008,Line
157713,Vertical box
180356,Line
49422,Pie
138846,Vertical box
199450,Line
29012,Stacked vertical bar
119510,Scatter
23724,Stacked vertical bar
116383,Scatter
169186,Line
192394,Line
140184,Horizontal box
188605,Line
154065,Horizontal box
141901,Vertical box
94307,Scatter
165566,Line
2853,Grouped vertical bar
171214,Line
188355,Line
118499,Scatter
64411,Donut
114532,Scatter
88425,Scatter
154544,Vertical box
190147,Line
16582,Stacked vertical bar
147315,Horizontal box
152520,Vertical box
81781,Scatter
165357,Line
193525,Line
101712,Scatter
181391,Line
174104,Line
126211,Vertical box
152777,Vertical box
138759,Vertical box
3633,Grouped horizontal bar
181169,Line
100552,Scatter
63501,Donut
36193,Stacked horizontal bar
140219,Vertical box
186088,Line
120,Grouped vertical bar
72926,Donut
25332,Stacked vertical bar
12362,Grouped horizontal bar
155184,Vertical box
149693,Vertical box
41625,Pie
163811,Line
82300,Scatter
177662,Line
78540,Donut
181583,Line
126367,Vertical box
44132,Grouped horizontal bar
104961,Scatter
101564,Scatter
1849,Grouped horizontal bar
75783,Donut
174050,Line
22824,Stacked horizontal bar
175162,Line
55738,Pie
52065,Vertical box
65128,Donut
77629,Donut
142202,Horizontal box
166569,Line
134957,Horizontal box
190644,Line
22835,Stacked vertical bar
156226,Vertical box
118709,Scatter
53082,Stacked vertical bar
120683,Vertical box
151852,Vertical box
8919,Grouped vertical bar
130836,Horizontal box
172895,Line
165507,Line
14222,Grouped vertical bar
77999,Donut
129807,Vertical box
142428,Horizontal box
166444,Line
129515,Horizontal box
122102,Vertical box
186159,Line
197245,Line
172135,Line
126218,Vertical box
149930,Vertical box
118133,Scatter
122120,Horizontal box
127530,Vertical box
89106,Scatter
197781,Line
65114,Donut
74891,Donut
199375,Line
44603,Pie
35183,Stacked vertical bar
78367,Donut
39473,Stacked vertical bar
133281,Horizontal box
174867,Line
147343,Vertical box
161261,Line
184323,Line
115235,Scatter
40016,Stacked horizontal bar
197321,Line
32556,Stacked vertical bar
103437,Scatter
11375,Grouped vertical bar
92244,Scatter
35820,Stacked vertical bar
66223,Donut
73146,Donut
98693,Scatter
98648,Scatter
178692,Line
142184,Vertical box
150998,Horizontal box
55810,Pie
138794,Vertical box
152658,Horizontal box
72077,Donut
160173,Line
139242,Horizontal box
160196,Line
67162,Donut
24875,Stacked vertical bar
146997,Vertical box
148689,Horizontal box
51651,Scatter
137440,Horizontal box
96984,Scatter
26512,Stacked horizontal bar
182633,Line
111918,Scatter
2727,Grouped horizontal bar
182148,Line
59454,Donut
11260,Grouped vertical bar
76948,Donut
26467,Stacked horizontal bar
30244,Stacked horizontal bar
167085,Line
76248,Donut
57737,Horizontal box
17745,Stacked vertical bar
179380,Line
172155,Line
120125,Horizontal box
153459,Horizontal box
147450,Vertical box
146148,Horizontal box
19237,Stacked vertical bar
105346,Scatter
121764,Vertical box
122568,Vertical box
109149,Scatter
52338,Grouped horizontal bar
192959,Line
157920,Vertical box
130713,Vertical box
55019,Stacked horizontal bar
28147,Stacked vertical bar
76800,Donut
156211,Vertical box
77562,Donut
36286,Stacked vertical bar
81819,Scatter
62264,Donut
18478,Stacked horizontal bar
102923,Scatter
23978,Stacked horizontal bar
58035,Pie
38779,Stacked vertical bar
25024,Stacked vertical bar
89124,Scatter
142461,Horizontal box
32110,Stacked horizontal bar
136632,Vertical box
174956,Line
171729,Line
111298,Scatter
142281,Vertical box
89317,Scatter
71466,Donut
163955,Line
5610,Grouped vertical bar
147434,Horizontal box
47014,Pie
185324,Line
14090,Grouped vertical bar
159572,Vertical box
187053,Line
39387,Stacked vertical bar
139568,Vertical box
183618,Line
20679,Stacked vertical bar
148143,Vertical box
16379,Stacked horizontal bar
64413,Donut
81605,Scatter
164706,Line
161519,Line
96545,Scatter
7175,Grouped horizontal bar
89580,Scatter
107227,Scatter
5809,Grouped horizontal bar
175859,Line
136398,Vertical box
37141,Stacked horizontal bar
47791,Stacked horizontal bar
169937,Line
134994,Vertical box
106238,Scatter
87061,Scatter
101833,Scatter
171425,Line
109315,Scatter
131109,Vertical box
71846,Donut
145003,Vertical box
36499,Stacked horizontal bar
154102,Horizontal box
69791,Donut
171811,Line
179458,Line
114774,Scatter
14107,Grouped horizontal bar
93371,Scatter
167934,Line
195729,Line
94813,Scatter
5812,Grouped vertical bar
81230,Scatter
27683,Stacked vertical bar
23674,Stacked vertical bar
92432,Scatter
135156,Horizontal box
134168,Horizontal box
199988,Line
71618,Donut
73772,Donut
59658,Pie
13229,Grouped horizontal bar
116532,Scatter
162622,Line
73996,Donut
44915,Grouped vertical bar
172235,Line
62640,Donut
128740,Vertical box
159174,Horizontal box
45396,Stacked vertical bar
145927,Vertical box
142443,Horizontal box
76712,Donut
179739,Line
37690,Stacked horizontal bar
192899,Line
39426,Stacked horizontal bar
23345,Stacked vertical bar
68336,Donut
1682,Grouped vertical bar
6091,Grouped vertical bar
12657,Grouped vertical bar
185214,Line
93271,Scatter
74716,Donut
41074,Pie
12440,Grouped horizontal bar
63308,Donut
50345,Pie
107826,Scatter
191369,Line
18679,Stacked horizontal bar
58864,Pie
123338,Horizontal box
130755,Horizontal box
79718,Donut
192532,Line
86774,Scatter
108045,Scatter
73370,Donut
140608,Horizontal box
93793,Scatter
7838,Grouped horizontal bar
16131,Stacked vertical bar
75647,Donut
113217,Scatter
66549,Donut
139907,Horizontal box
184638,Line
168567,Line
65354,Donut
18238,Stacked vertical bar
48691,Pie
180594,Line
73949,Donut
113588,Scatter
188132,Line
112483,Scatter
79929,Donut
96398,Scatter
2635,Grouped horizontal bar
68311,Donut
81135,Scatter
13817,Grouped vertical bar
97624,Scatter
120751,Horizontal box
21323,Stacked horizontal bar
123957,Vertical box
148157,Horizontal box
48041,Vertical box
171328,Line
150050,Horizontal box
21983,Stacked horizontal bar
180288,Line
83810,Scatter
36442,Stacked vertical bar
22967,Stacked vertical bar
174439,Line
145247,Horizontal box
71806,Donut
28241,Stacked horizontal bar
133747,Horizontal box
10463,Grouped vertical bar
75021,Donut
27414,Stacked horizontal bar
195519,Line
48245,Stacked vertical bar
195754,Line
118878,Scatter
198509,Line
56725,Line
121455,Vertical box
60834,Donut
187162,Line
25240,Stacked vertical bar
69403,Donut
69634,Donut
58705,Horizontal box
143574,Horizontal box
119907,Scatter
93503,Scatter
180197,Line
140295,Horizontal box
140175,Horizontal box
153610,Vertical box
117054,Scatter
160130,Line
192088,Line
90098,Scatter
46402,Pie
43221,Vertical box
176277,Line
96960,Scatter
188728,Line
36579,Stacked vertical bar
56718,Stacked horizontal bar
51357,Line
34719,Stacked vertical bar
152057,Horizontal box
136289,Horizontal box
65201,Donut
114712,Scatter
31036,Stacked vertical bar
12396,Grouped horizontal bar
71630,Donut
72225,Donut
182857,Line
187994,Line
120154,Horizontal box
36937,Stacked horizontal bar
182066,Line
26648,Stacked vertical bar
31569,Stacked horizontal bar
84672,Scatter
23736,Stacked vertical bar
156721,Horizontal box
35495,Stacked horizontal bar
78151,Donut
119062,Scatter
162387,Line
145260,Vertical box
186776,Line
73913,Donut
20755,Stacked vertical bar
152716,Horizontal box
118606,Scatter
129679,Horizontal box
60412,Donut
153812,Horizontal box
172186,Line
24981,Stacked vertical bar
121712,Vertical box
167526,Line
71555,Donut
103148,Scatter
192686,Line
153447,Horizontal box
72358,Donut
9602,Grouped horizontal bar
59095,Stacked horizontal bar
169657,Line
34269,Stacked horizontal bar
176262,Line
57178,Grouped horizontal bar
104352,Scatter
15982,Stacked vertical bar
14691,Grouped vertical bar
30176,Stacked horizontal bar
182866,Line
178970,Line
117882,Scatter
158041,Horizontal box
46033,Horizontal box
190570,Line
93773,Scatter
9630,Grouped vertical bar
198939,Line
30129,Stacked horizontal bar
17429,Stacked horizontal bar
23817,Stacked vertical bar
80375,Scatter
124093,Vertical box
149113,Horizontal box
69922,Donut
25303,Stacked vertical bar
185273,Line
199784,Line
26858,Stacked vertical bar
147915,Horizontal box
158672,Vertical box
126766,Vertical box
162398,Line
53585,Donut
90588,Scatter
81919,Scatter
133125,Vertical box
181279,Line
117651,Scatter
115345,Scatter
159570,Vertical box
125822,Horizontal box
61301,Donut
26804,Stacked vertical bar
63382,Donut
175839,Line
115260,Scatter
8960,Grouped vertical bar
57728,Stacked horizontal bar
15886,Stacked horizontal bar
140579,Vertical box
155115,Horizontal box
153296,Horizontal box
46014,Scatter
187963,Line
183333,Line
53904,Stacked vertical bar
140467,Vertical box
166577,Line
103570,Scatter
36983,Stacked vertical bar
189513,Line
5626,Grouped vertical bar
9457,Grouped vertical bar
15964,Stacked vertical bar
64957,Donut
66609,Donut
185728,Line
130719,Horizontal box
157643,Horizontal box
191165,Line
26928,Stacked horizontal bar
68123,Donut
26295,Stacked vertical bar
159523,Horizontal box
15372,Stacked horizontal bar
129846,Vertical box
4925,Grouped vertical bar
107106,Scatter
171604,Line
108946,Scatter
79543,Donut
106865,Scatter
34751,Stacked horizontal bar
50199,Line
167687,Line
88672,Scatter
145414,Vertical box
96578,Scatter
120854,Horizontal box
2383,Grouped vertical bar
175614,Line
92080,Scatter
147418,Horizontal box
154566,Horizontal box
40982,Line
199135,Line
29309,Stacked horizontal bar
141589,Vertical box
65431,Donut
95625,Scatter
109842,Scatter
67004,Donut
122212,Horizontal box
118332,Scatter
4638,Grouped horizontal bar
72606,Donut
39136,Stacked horizontal bar
150421,Horizontal box
141344,Horizontal box
182190,Line
36053,Stacked horizontal bar
98289,Scatter
71942,Donut
26733,Stacked vertical bar
27551,Stacked horizontal bar
59779,Line
153701,Horizontal box
23475,Stacked vertical bar
79114,Donut
11307,Grouped horizontal bar
104196,Scatter
1090,Grouped vertical bar
52894,Pie
88793,Scatter
96826,Scatter
52404,Pie
127794,Vertical box
34673,Stacked vertical bar
148644,Vertical box
95242,Scatter
140449,Vertical box
146916,Horizontal box
84806,Scatter
162277,Line
189875,Line
111831,Scatter
52394,Scatter
100000,Scatter
197943,Line
135325,Vertical box
160958,Line
92534,Scatter
171666,Line
169523,Line
113481,Scatter
189019,Line
158423,Vertical box
194547,Line
16207,Stacked horizontal bar
113438,Scatter
77301,Donut
111763,Scatter
190328,Line
65184,Donut
43621,Donut
168360,Line
67246,Donut
82764,Scatter
56915,Stacked horizontal bar
133068,Vertical box
87448,Scatter
45088,Pie
96607,Scatter
59222,Horizontal box
94760,Scatter
64727,Donut
85353,Scatter
84741,Scatter
198141,Line
171735,Line
178911,Line
119650,Scatter
36668,Stacked vertical bar
10247,Grouped vertical bar
78283,Donut
15001,Stacked horizontal bar
117984,Scatter
120328,Vertical box
124934,Vertical box
122641,Vertical box
86111,Scatter
139027,Horizontal box
143160,Vertical box
89081,Scatter
5376,Grouped vertical bar
91731,Scatter
157460,Vertical box
6331,Grouped vertical bar
89076,Scatter
5723,Grouped vertical bar
121949,Vertical box
27447,Stacked horizontal bar
92020,Scatter
82122,Scatter
90245,Scatter
78638,Donut
30293,Stacked vertical bar
29408,Stacked vertical bar
11223,Grouped horizontal bar
183700,Line
177327,Line
149657,Vertical box
23971,Stacked horizontal bar
90792,Scatter
156356,Vertical box
186768,Line
103382,Scatter
83929,Scatter
49207,Grouped vertical bar
144814,Vertical box
159776,Vertical box
78224,Donut
57873,Grouped horizontal bar
13859,Grouped horizontal bar
6273,Grouped vertical bar
140537,Horizontal box
22664,Stacked horizontal bar
15446,Stacked vertical bar
185886,Line
55216,Pie
114013,Scatter
22937,Stacked vertical bar
91521,Scatter
96992,Scatter
18486,Stacked vertical bar
153886,Horizontal box
86812,Scatter
22458,Stacked vertical bar
148566,Vertical box
29406,Stacked horizontal bar
112605,Scatter
188194,Line
104343,Scatter
11343,Grouped vertical bar
147039,Horizontal box
54260,Line
24062,Stacked vertical bar
61793,Donut
136817,Horizontal box
79087,Donut
169033,Line
25446,Stacked vertical bar
7855,Grouped horizontal bar
138117,Vertical box
150730,Vertical box
104448,Scatter
162103,Line
97442,Scatter
120445,Vertical box
70232,Donut
22305,Stacked vertical bar
155083,Vertical box
29920,Stacked vertical bar
125581,Horizontal box
48447,Pie
83666,Scatter
162589,Line
169622,Line
127170,Horizontal box
159353,Vertical box
195121,Line
52882,Pie
44025,Pie
65138,Donut
133238,Vertical box
184575,Line
93476,Scatter
194257,Line
54267,Pie
73670,Donut
53547,Line
127884,Horizontal box
79240,Donut
16817,Stacked horizontal bar
109364,Scatter
116857,Scatter
55388,Grouped vertical bar
174584,Line
11673,Grouped vertical bar
185148,Line
121665,Vertical box
21284,Stacked vertical bar
56262,Pie
166240,Line
137523,Horizontal box
145526,Horizontal box
184673,Line
165841,Line
34014,Stacked vertical bar
189897,Line
112632,Scatter
15581,Stacked horizontal bar
4804,Grouped vertical bar
17540,Stacked horizontal bar
45552,Pie
64952,Donut
90541,Scatter
17104,Stacked vertical bar
196604,Line
172999,Line
178900,Line
110895,Scatter
3811,Grouped vertical bar
176304,Line
58727,Line
161278,Line
59545,Pie
37457,Stacked horizontal bar
49269,Stacked vertical bar
85651,Scatter
71305,Donut
10211,Grouped horizontal bar
136119,Horizontal box
58694,Pie
78364,Donut
11317,Grouped vertical bar
8994,Grouped vertical bar
157578,Horizontal box
139731,Horizontal box
151733,Vertical box
5103,Grouped horizontal bar
101007,Scatter
198630,Line
178503,Line
167008,Line
65756,Donut
163032,Line
116573,Scatter
39128,Stacked horizontal bar
191091,Line
194967,Line
27242,Stacked horizontal bar
47307,Line
178890,Line
51097,Scatter
14639,Grouped vertical bar
88978,Scatter
179817,Line
156883,Horizontal box
134424,Vertical box
29822,Stacked horizontal bar
108411,Scatter
24061,Stacked vertical bar
120314,Horizontal box
192707,Line
6663,Grouped vertical bar
38347,Stacked vertical bar
38066,Stacked vertical bar
40889,Donut
62983,Donut
87068,Scatter
84162,Scatter
111037,Scatter
48508,Donut
99302,Scatter
178922,Line
195350,Line
103538,Scatter
18944,Stacked vertical bar
84131,Scatter
68501,Donut
38023,Stacked vertical bar
78939,Donut
126984,Horizontal box
185623,Line
176597,Line
189333,Line
113308,Scatter
72068,Donut
17031,Stacked horizontal bar
121841,Vertical box
191708,Line
162150,Line
192816,Line
121989,Horizontal box
122432,Horizontal box
36311,Stacked vertical bar
157857,Horizontal box
46870,Grouped horizontal bar
181552,Line
1423,Grouped horizontal bar
176672,Line
42260,Pie
31561,Stacked horizontal bar
1277,Grouped vertical bar
88183,Scatter
191315,Line
141739,Horizontal box
94849,Scatter
123109,Vertical box
54576,Pie
88949,Scatter
196910,Line
15815,Stacked horizontal bar
186245,Line
21128,Stacked horizontal bar
82037,Scatter
169304,Line
28268,Stacked horizontal bar
144162,Vertical box
157373,Horizontal box
35266,Stacked horizontal bar
67778,Donut
194570,Line
37633,Stacked horizontal bar
94410,Scatter
29613,Stacked horizontal bar
90408,Scatter
118523,Scatter
176518,Line
8070,Grouped vertical bar
178189,Line
95882,Scatter
72774,Donut
87193,Scatter
87934,Scatter
61467,Donut
10216,Grouped horizontal bar
195799,Line
37616,Stacked horizontal bar
12888,Grouped horizontal bar
68328,Donut
62951,Donut
141352,Horizontal box
198616,Line
48831,Grouped horizontal bar
28609,Stacked horizontal bar
50513,Vertical box
156497,Vertical box
172913,Line
150858,Vertical box
28017,Stacked vertical bar
23336,Stacked vertical bar
18439,Stacked vertical bar
49898,Horizontal box
97389,Scatter
25299,Stacked vertical bar
64677,Donut
102468,Scatter
125306,Vertical box
32101,Stacked horizontal bar
182921,Line
51622,Stacked vertical bar
185848,Line
14799,Grouped vertical bar
111180,Scatter
119264,Scatter
108058,Scatter
36858,Stacked vertical bar
107663,Scatter
5551,Grouped horizontal bar
180783,Line
65061,Donut
153704,Vertical box
192364,Line
54884,Donut
156456,Vertical box
100925,Scatter
103874,Scatter
125400,Horizontal box
39701,Stacked horizontal bar
33239,Stacked vertical bar
124706,Vertical box
30302,Stacked vertical bar
196185,Line
144973,Horizontal box
110775,Scatter
56351,Line
53640,Pie
10148,Grouped horizontal bar
162857,Line
37760,Stacked vertical bar
1020,Grouped vertical bar
162637,Line
134044,Horizontal box
9392,Grouped vertical bar
36328,Stacked horizontal bar
30169,Stacked horizontal bar
193991,Line
47463,Pie
43287,Pie
45023,Pie
176276,Line
144793,Vertical box
149271,Vertical box
27128,Stacked horizontal bar
138502,Horizontal box
37806,Stacked horizontal bar
5176,Grouped horizontal bar
178981,Line
175366,Line
130533,Horizontal box
44793,Pie
44424,Grouped horizontal bar
13032,Grouped vertical bar
126542,Horizontal box
81136,Scatter
16367,Stacked vertical bar
182818,Line
164810,Line
52423,Pie
19526,Stacked vertical bar
121492,Vertical box
181401,Line
82992,Scatter
122348,Horizontal box
92305,Scatter
3195,Grouped horizontal bar
27771,Stacked horizontal bar
135314,Vertical box
94946,Scatter
22373,Stacked vertical bar
144949,Vertical box
32977,Stacked horizontal bar
61481,Donut
87948,Scatter
36600,Stacked horizontal bar
169452,Line
71963,Donut
189460,Line
142070,Vertical box
1081,Grouped vertical bar
21321,Stacked vertical bar
158685,Vertical box
164432,Line
117690,Scatter
16266,Stacked horizontal bar
58862,Pie
157595,Vertical box
32290,Stacked vertical bar
63410,Donut
61307,Donut
145644,Vertical box
158295,Horizontal box
1242,Grouped horizontal bar
60953,Donut
189485,Line
104975,Scatter
1628,Grouped horizontal bar
82566,Scatter
119049,Scatter
54743,Stacked horizontal bar
70417,Donut
130033,Horizontal box
50115,Stacked horizontal bar
99537,Scatter
148058,Vertical box
139617,Horizontal box
199750,Line
107110,Scatter
146025,Horizontal box
45603,Pie
81253,Scatter
39809,Stacked horizontal bar
125551,Horizontal box
48477,Stacked horizontal bar
85513,Scatter
736,Grouped horizontal bar
156705,Vertical box
117248,Scatter
81777,Scatter
182784,Line
73301,Donut
67605,Donut
117552,Scatter
72991,Donut
75346,Donut
110438,Scatter
76191,Donut
93188,Scatter
68320,Donut
119339,Scatter
173527,Line
77656,Donut
27174,Stacked vertical bar
10641,Grouped horizontal bar
84145,Scatter
186054,Line
15078,Stacked vertical bar
91702,Scatter
176493,Line
75209,Donut
98869,Scatter
79048,Donut
90150,Scatter
8667,Grouped vertical bar
72773,Donut
155511,Horizontal box
28433,Stacked vertical bar
157293,Horizontal box
31313,Stacked vertical bar
191065,Line
60271,Donut
45901,Pie
25080,Stacked vertical bar
59633,Line
154123,Horizontal box
112676,Scatter
160551,Line
111994,Scatter
173634,Line
18290,Stacked vertical bar
118991,Scatter
158441,Vertical box
168431,Line
47332,Pie
112907,Scatter
142752,Horizontal box
169282,Line
114453,Scatter
5395,Grouped horizontal bar
103564,Scatter
89319,Scatter
19257,Stacked horizontal bar
39429,Stacked vertical bar
15254,Stacked horizontal bar
35167,Stacked vertical bar
68854,Donut
38784,Stacked horizontal bar
111019,Scatter
55507,Pie
55726,Donut
83190,Scatter
127052,Vertical box
157818,Vertical box
127293,Horizontal box
171936,Line
44285,Stacked vertical bar
164471,Line
40824,Horizontal box
61080,Donut
157009,Vertical box
91119,Scatter
95623,Scatter
135918,Horizontal box
35252,Stacked horizontal bar
178089,Line
71374,Donut
88815,Scatter
178102,Line
184966,Line
68206,Donut
48862,Grouped horizontal bar
113470,Scatter
9765,Grouped vertical bar
162237,Line
118010,Scatter
132477,Horizontal box
45489,Line
119609,Scatter
78864,Donut
60275,Donut
102334,Scatter
184835,Line
161692,Line
96316,Scatter
136016,Vertical box
135586,Vertical box
142495,Horizontal box
37317,Stacked horizontal bar
137045,Vertical box
76260,Donut
132854,Vertical box
185510,Line
30332,Stacked horizontal bar
87519,Scatter
18775,Stacked horizontal bar
132020,Vertical box
119869,Scatter
36000,Stacked horizontal bar
177406,Line
196505,Line
77463,Donut
41267,Scatter
15532,Stacked vertical bar
166464,Line
161640,Line
90235,Scatter
13839,Grouped horizontal bar
117844,Scatter
144131,Vertical box
70667,Donut
115118,Scatter
163871,Line
127429,Horizontal box
193736,Line
7536,Grouped vertical bar
125230,Horizontal box
45845,Pie
142832,Horizontal box
66961,Donut
111915,Scatter
162985,Line
190945,Line
70372,Donut
151029,Vertical box
127667,Horizontal box
163148,Line
75156,Donut
1082,Grouped horizontal bar
175157,Line
32908,Stacked horizontal bar
50737,Horizontal box
129497,Horizontal box
117159,Scatter
173319,Line
95010,Scatter
35831,Stacked vertical bar
31230,Stacked horizontal bar
115446,Scatter
57034,Pie
55687,Grouped vertical bar
189054,Line
67533,Donut
113889,Scatter
152499,Vertical box
113539,Scatter
112277,Scatter
152919,Vertical box
26,Grouped vertical bar
151552,Vertical box
75160,Donut
101137,Scatter
96443,Scatter
141291,Vertical box
62229,Donut
105813,Scatter
110973,Scatter
49506,Grouped horizontal bar
64286,Donut
159204,Horizontal box
111500,Scatter
195376,Line
29802,Stacked vertical bar
29919,Stacked vertical bar
91283,Scatter
171278,Line
83199,Scatter
136517,Horizontal box
124448,Horizontal box
156017,Horizontal box
157609,Horizontal box
103838,Scatter
111527,Scatter
115829,Scatter
104256,Scatter
133608,Vertical box
65683,Donut
32735,Stacked vertical bar
98853,Scatter
156592,Horizontal box
197685,Line
154654,Vertical box
127732,Horizontal box
148520,Horizontal box
111206,Scatter
84230,Scatter
151636,Vertical box
155275,Horizontal box
198552,Line
94233,Scatter
87316,Scatter
96958,Scatter
131013,Horizontal box
141281,Vertical box
5830,Grouped horizontal bar
44276,Pie
66648,Donut
56924,Stacked vertical bar
133173,Vertical box
114198,Scatter
78737,Donut
186075,Line
153799,Horizontal box
188834,Line
71967,Donut
174708,Line
15936,Stacked horizontal bar
25797,Stacked horizontal bar
61300,Donut
31878,Stacked vertical bar
37826,Stacked vertical bar
95983,Scatter
163366,Line
55033,Pie
87510,Scatter
180287,Line
168877,Line
181580,Line
197069,Line
158857,Vertical box
25431,Stacked horizontal bar
198193,Line
72063,Donut
90218,Scatter
112443,Scatter
166176,Line
196033,Line
174943,Line
42043,Pie
122800,Vertical box
86890,Scatter
97735,Scatter
143223,Horizontal box
82984,Scatter
6311,Grouped horizontal bar
63097,Donut
27523,Stacked horizontal bar
189135,Line
76811,Donut
73984,Donut
20206,Stacked vertical bar
30238,Stacked vertical bar
184343,Line
37848,Stacked horizontal bar
95661,Scatter
133518,Horizontal box
25304,Stacked horizontal bar
939,Grouped horizontal bar
145339,Vertical box
163977,Line
44004,Horizontal box
178007,Line
189892,Line
169193,Line
152041,Vertical box
168138,Line
176962,Line
64629,Donut
103017,Scatter
20069,Stacked horizontal bar
139110,Vertical box
138777,Horizontal box
154740,Horizontal box
23474,Stacked vertical bar
102034,Scatter
166845,Line
118299,Scatter
19494,Stacked vertical bar
102152,Scatter
87463,Scatter
66111,Donut
176236,Line
173266,Line
184166,Line
173205,Line
4837,Grouped horizontal bar
127539,Vertical box
119446,Scatter
151973,Vertical box
75630,Donut
27974,Stacked vertical bar
12481,Grouped vertical bar
72243,Donut
109981,Scatter
70482,Donut
27741,Stacked horizontal bar
103193,Scatter
16206,Stacked vertical bar
86356,Scatter
114372,Scatter
123755,Horizontal box
52943,Line
16850,Stacked vertical bar
21780,Stacked horizontal bar
182688,Line
156275,Horizontal box
55137,Stacked horizontal bar
84017,Scatter
21636,Stacked vertical bar
3283,Grouped horizontal bar
170421,Line
40013,Vertical box
14955,Grouped vertical bar
117069,Scatter
41015,Pie
198487,Line
77714,Donut
74314,Donut
133055,Vertical box
25679,Stacked horizontal bar
114506,Scatter
20451,Stacked vertical bar
13717,Grouped vertical bar
122433,Vertical box
157499,Horizontal box
111077,Scatter
141928,Vertical box
169180,Line
195916,Line
169023,Line
161280,Line
154068,Horizontal box
183241,Line
8158,Grouped vertical bar
102988,Scatter
108770,Scatter
28341,Stacked vertical bar
181515,Line
192376,Line
185720,Line
199884,Line
112258,Scatter
60735,Donut
14624,Grouped horizontal bar
74061,Donut
12911,Grouped vertical bar
12652,Grouped vertical bar
72269,Donut
160318,Line
10962,Grouped vertical bar
2389,Grouped vertical bar
71056,Donut
194881,Line
62236,Donut
99679,Scatter
172107,Line
193940,Line
4729,Grouped horizontal bar
11897,Grouped horizontal bar
85959,Scatter
10603,Grouped horizontal bar
54607,Pie
67917,Donut
125673,Horizontal box
46587,Pie
12017,Grouped vertical bar
182895,Line
52051,Scatter
175543,Line
7436,Grouped horizontal bar
3638,Grouped vertical bar
16604,Stacked horizontal bar
18866,Stacked horizontal bar
23106,Stacked horizontal bar
193424,Line
13411,Grouped horizontal bar
164472,Line
105837,Scatter
119066,Scatter
172433,Line
170665,Line
186447,Line
198433,Line
66856,Donut
123903,Vertical box
40448,Pie
169414,Line
36509,Stacked vertical bar
61726,Donut
112772,Scatter
133862,Vertical box
114516,Scatter
174702,Line
176190,Line
142799,Vertical box
136508,Horizontal box
94287,Scatter
13705,Grouped vertical bar
123789,Vertical box
58861,Grouped vertical bar
41568,Line
101942,Scatter
69284,Donut
61284,Donut
87848,Scatter
111339,Scatter
118043,Scatter
37100,Stacked horizontal bar
4894,Grouped vertical bar
173453,Line
178047,Line
122138,Horizontal box
18091,Stacked horizontal bar
77411,Donut
35688,Stacked vertical bar
164966,Line
197706,Line
51477,Pie
91503,Scatter
34449,Stacked vertical bar
145433,Vertical box
71732,Donut
123252,Horizontal box
34767,Stacked vertical bar
28259,Stacked vertical bar
116603,Scatter
113496,Scatter
5878,Grouped vertical bar
100406,Scatter
188540,Line
123823,Vertical box
44146,Horizontal box
23445,Stacked vertical bar
45430,Stacked horizontal bar
120694,Horizontal box
157073,Vertical box
187325,Line
36077,Stacked horizontal bar
128148,Vertical box
132730,Vertical box
58927,Stacked horizontal bar
61572,Donut
100120,Scatter
21054,Stacked vertical bar
160693,Line
16982,Stacked horizontal bar
5413,Grouped horizontal bar
94890,Scatter
95439,Scatter
171459,Line
189583,Line
146805,Vertical box
65055,Donut
131527,Horizontal box
3507,Grouped vertical bar
142842,Vertical box
11754,Grouped horizontal bar
124904,Vertical box
124803,Vertical box
3719,Grouped horizontal bar
21645,Stacked horizontal bar
180010,Line
29104,Stacked vertical bar
6862,Grouped horizontal bar
58635,Scatter
73084,Donut
98770,Scatter
154009,Horizontal box
87906,Scatter
121751,Vertical box
113493,Scatter
175156,Line
145574,Vertical box
63833,Donut
140774,Vertical box
99708,Scatter
3629,Grouped vertical bar
148074,Vertical box
157379,Vertical box
117602,Scatter
